Pct,lon,lat
837,-95.40421171983938,29.708252174574486
338,-95.60887115291017,29.69926564115413
279,-95.15034398192947,29.69062881575366
673,-95.13346607159774,29.69155709218805
647,-95.63341255150624,29.700462189902375
564,-95.39042814466966,29.680827169550007
188,-95.22527762139246,29.692047027705303
830,-95.40667014908657,29.70196457139305
472,-95.41268431836987,29.70283562209178
191,-95.18396325430328,29.695533931473314
219,-95.37404910537957,29.697667236061317
526,-95.281338963865025,29.694627583983277
350,-95.422135915935,29.700981102110102
232,-95.43698014894343,29.702420723091077
182,-95.45343413580218,29.69452587149797
646,-95.64816376479382,29.700259951914017
170,-95.16018639360608,29.684150269624872
268,-95.46346008980277,29.697892745134574
180,-95.35756952702478,29.69148360693949
128,-95.47492799695908,29.696654425407125
394,-95.21035298685095,29.69442355169903
256,-95.50427758325576,29.697556509642077
420,-95.11104791054606,29.687193058963043
524,-95.66038798699033,29.70215769666278
235,-95.3442685023704,29.696051908807586
211,-95.26621000909901,29.68630050527369
223,-95.40410024359815,29.682997058299755
296,-95.52426656464482,29.700189032346373
426,-95.53356468206314,29.697232562901146
311,-95.5447229070563,29.69806355823708
203,-95.31593983024844,29.68834439141227
565,-95.55420905556392,29.680625289860892
231,-95.28900978363298,29.688415032506352
826,-95.47690735737221,29.699947189358102
404,-95.17799868996117,29.686130693134146
781,-95.58464773999565,29.695550595610655
175,-95.43806861535222,29.695064677105826
31,-95.37300419555719,29.68612402928691
773,-95.6184936196873,29.70018654553921
224,-95.42505429119602,29.691532487524444
284,-95.51801553108889,29.684466617309404
708,-95.21239362125442,29.684360739649797
278,-95.21911292701226,29.677475668754624
221,-95.23636712196969,29.680744693471013
538,-95.34849790218378,29.687553626445553
304,-95.4885152133589,29.685655019682418
541,-95.42435865717312,29.67398575028933
822,-95.32534938645624,29.67748877336715
142,-95.25612378232401,29.680625200444524
8,-95.49791381901308,29.68578916812284
429,-95.56656856945122,29.681897837948192
470,-95.13318370939913,29.679336725262917
238,-95.33286451264146,29.678816013693176
236,-95.34279419439312,29.681322344134774
329,-95.25072672481141,29.67053243095602
17,-95.44343431451787,29.673136663795873
427,-95.5397109517145,29.688822479039374
316,-95.47883526877702,29.686599996422686
425,-95.53191948098817,29.68206562247789
665,-95.10138783362311,29.6721950950008
176,-95.46723044418565,29.68399463104761
51,-95.11840995041027,29.670230552398944
18,-95.43294869520255,29.682496841990208
428,-95.62552239435045,29.683484036964984
819,-95.45062028498548,29.682141726715034
172,-95.28425424516854,29.67960514050521
682,-95.0665194779386,29.668520243895383
696,-95.15367103893435,29.67057574699169
766,-95.30126084499511,29.679977397350125
695,-95.12960484531526,29.670588288852013
557,-95.58397051290589,29.683971031620796
285,-95.30767849999343,29.674312078782208
850,-95.27418174121726,29.67676092505497
308,-95.26334381768075,29.663492337964446
36,-95.28286913208454,29.667648574605682
863,-95.36196987407459,29.67664616093358
573,-95.3510617861504,29.67375494960758
317,-95.48033521718868,29.679329506656547
749,-95.27552588248523,29.671642868947917
68,-95.37343862352081,29.666930054277238
281,-95.47015810561844,29.673167552236876
685,-95.5013622758877,29.679000803629894
237,-95.33900316229747,29.671207832719386
858,-95.35811838308524,29.672245496117977
556,-95.5825841810354,29.668799910307957
255,-95.45472999079983,29.671327494735404
275,-95.27228153366586,29.66344675613041
379,-95.30668020725464,29.665105728600295
798,-95.29484138332589,29.665533666212255
315,-95.49755223360296,29.672528435229534
403,-95.48656654221479,29.67148670547899
290,-95.06492510491611,29.63463321660746
93,-95.21839503880254,29.66160604465441
29,-95.23900886931291,29.660718110967714
488,-95.60890240325118,29.672615821632355
359,-95.55488303272197,29.666522107132
869,-95.50551637387595,29.673598953836258
716,-95.0793915977457,29.658422420841195
287,-95.45205246579481,29.657561392000964
352,-95.1099265948202,29.654938199123215
490,-95.51963158902807,29.668848118240852
534,-95.1502132672211,29.65734277658464
555,-95.53181722191857,29.66567389194081
348,-95.17883246513593,29.657798246026502
793,-95.19965598174309,29.651366235699804
276,-95.34319486235898,29.663006385506396
239,-95.32708432254692,29.66445123091478
295,-95.35869028568165,29.663989278644227
542,-95.42586958869013,29.634985920346153
770,-95.20532772936149,29.65940985900785
240,-95.34754115200914,29.65518105052637
627,-95.57390177895037,29.660422182267965
146,-95.47168898742162,29.661270227004838
88,-95.02112638395286,29.643333313141625
649,-95.59228412336519,29.666327334468217
489,-95.54168829380919,29.661564423323906
134,-95.29073714900743,29.643108985071432
288,-95.32821528623926,29.654896087497548
14,-95.48457025784487,29.66201751280877
693,-95.5007378892485,29.66462025172233
291,-95.49493148787376,29.65871192967988
554,-95.50356640465425,29.659698591238985
525,-95.51825973368103,29.660623657789632
318,-95.43555940920001,29.64452719824469
158,-95.36744076959049,29.653450706790203
257,-95.25300449075928,29.63604161318837
662,-95.13057679412658,29.640210277409977
336,-95.39761952572297,29.634218023960273
453,-95.47675054441129,29.647842890501757
328,-95.21834731835031,29.641556800333703
763,-95.24071072402367,29.649951576302506
347,-95.19265143390223,29.637621966773203
607,-95.32039779734322,29.635171278497527
679,-95.16028747182092,29.6395612955216
752,-95.17665375741176,29.64541784254055
280,-95.2333813118064,29.647085831672214
293,-95.48745175251572,29.651278656099223
